mass	period	probability
153.60021832056893	961.7248711152964	38.844444444444434
153.60021832056893	1124.2100350620863	2.5333333333333337
153.60021832056893	1314.1473626117568	0.0
153.60021832056893	1536.1749466718281	0.0
153.60021832056893	1795.714494371641	0.0
153.60021832056893	2099.1037201085546	0.0
153.60021832056893	2453.751106639817	0.0
153.60021832056893	2868.3168133420118	0.0
153.60021832056893	3352.9241492495566	0.0
153.60021832056893	3919.406774847221	0.0
153.60021832056893	4581.597669054491	0.0
153.60021832056893	5355.666917706896	0.0
153.60021832056893	6260.516572014822	0.0
153.60021832056893	7318.2422190761745	0.0
153.60021832056893	8554.672535565684	0.0
153.60021832056893	10000.0	0.0
172.6789068237111	1.0	0.0
172.6789068237111	1.1689518164985782	0.0
172.6789068237111	1.3664483492953254	98.44444444444443
172.6789068237111	1.5973122800602544	99.13333333333333
172.6789068237111	1.86718109129192	98.28888888888888
172.6789068237111	2.182644728397487	98.33333333333333
172.6789068237111	2.5514065200312888	97.53333333333333
172.6789068237111	2.9824712862168905	99.86666666666666
172.6789068237111	3.486365227678085	99.66666666666667
172.6789068237111	4.075392965871777	97.86666666666667
172.6789068237111	4.763938010401341	97.35555555555554
172.6789068237111	5.56881399094527	99.64444444444445
172.6789068237111	6.50967523045817	99.8888888888889
172.6789068237111	7.609496685459877	99.97777777777779
172.6789068237111	8.895134973108235	98.22222222222221
172.6789068237111	10.3979841848149	96.73333333333333
172.6789068237111	12.154742500762865	97.97777777777777
172.6789068237111	14.208308325339223	96.73333333333333
172.6789068237111	16.608827826277157	100.0
172.6789068237111	19.414919457438806	99.64444444444445
172.6789068237111	22.695105366946684	97.88888888888889
172.6789068237111	26.52948464431896	98.17777777777778
172.6789068237111	31.011689265747787	97.66666666666666
172.6789068237111	36.25117049988533	99.53333333333333
172.6789068237111	42.37587160604063	97.44444444444443
172.6789068237111	49.5353520895917	98.68888888888888
172.6789068237111	57.90443980602486	98.33333333333333
172.6789068237111	67.68750009458535	96.39999999999999
172.6789068237111	79.12342618981323	91.35555555555555
172.6789068237111	92.49147277217335	91.11111111111111
172.6789068237111	108.11807510766077	91.6
172.6789068237111	126.38482029342984	84.55555555555556
172.6789068237111	147.73776525985113	88.77777777777779
172.6789068237111	172.69832906594343	79.44444444444444
172.6789068237111	201.8760254679039	82.33333333333333
172.6789068237111	235.98334667821936	86.26666666666668
172.6789068237111	275.85316176291843	77.97777777777779
172.6789068237111	322.45905452963945	65.84444444444443
172.6789068237111	376.93909753883594	56.17777777777777
172.6789068237111	440.6236427773573	58.42222222222222
172.6789068237111	515.0678076168122	65.73333333333333
172.6789068237111	602.0894493336132	67.86666666666665
172.6789068237111	703.8135554931555	67.64444444444445
172.6789068237111	822.7241341700466	56.28888888888889
172.6789068237111	961.7248711152964	39.53333333333333
172.6789068237111	1124.2100350620863	2.5333333333333337
172.6789068237111	1314.1473626117568	0.0
172.6789068237111	1536.1749466718281	0.0
172.6789068237111	1795.714494371641	0.0
172.6789068237111	2099.1037201085546	0.0
172.6789068237111	2453.751106639817	0.0
172.6789068237111	2868.3168133420118	0.0
172.6789068237111	3352.9241492495566	0.0
172.6789068237111	3919.406774847221	0.0
172.6789068237111	4581.597669054491	0.0
172.6789068237111	5355.666917706896	0.0
172.6789068237111	6260.516572014822	0.0
172.6789068237111	7318.2422190761745	0.0
172.6789068237111	8554.672535565684	0.0
172.6789068237111	10000.0	0.0
